id;nom_voie;id_fantoir;numero;rep;code_insee;code_post;alias;nom_ld;nom_afnor;libelle_acheminement;x;y;lon;lat;nom_commune
ADRNIVX_0000000265765575;impasse du 8 mai 1945;0140;13;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905763.7;6918201.8;5.83065848099391;49.3301925815874;Mont-Bonvillers
ADRNIVX_0000000265766587;impasse du 8 mai 1945;0140;7;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905787.8;6918116.5;5.83094768425327;49.3294185429908;Mont-Bonvillers
ADRNIVX_0000000265766585;impasse du 8 mai 1945;0140;3;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905792.2;6918076.4;5.83098839244766;49.3290568955291;Mont-Bonvillers
ADRNIVX_0000000265765577;impasse du 8 mai 1945;0140;15;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905757.6;6918202.2;5.83057483330916;49.3301981401182;Mont-Bonvillers
ADRNIVX_0000000265765576;impasse du 8 mai 1945;0140;14;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905785.6;6918210.1;5.83096358961721;49.3302600868401;Mont-Bonvillers
ADRNIVX_0000000265765569;impasse du 8 mai 1945;0140;6;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905820.5;6918139.5;5.83140848135045;49.329614621515;Mont-Bonvillers
ADRNIVX_0000000265765571;impasse du 8 mai 1945;0140;9;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905779.5;6918156;5.83085307440937;49.3297760569022;Mont-Bonvillers
ADRNIVX_0000000265766584;impasse du 8 mai 1945;0140;2;"";54084;54111;"";"";IMPASSE DU 8 MAI 1945;MONT BONVILLERS;905831.3;6918102;5.83153843524004;49.3292742679982;Mont-Bonvillers
ADRNIVX_0000000265767284;rue jeanne d'arc;0150;11;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906104.8;6917428.7;5.83496523491685;49.323137613791;Mont-Bonvillers
ADRNIVX_0000000265767294;rue jeanne d'arc;0150;21;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906121.5;6917474.9;5.83521755319177;49.3235472546418;Mont-Bonvillers
ADRNIVX_0000000265767306;rue jeanne d'arc;0150;33;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906133.5;6917529.5;5.83540942883624;49.3240338714244;Mont-Bonvillers
ADRNIVX_0000000265767308;rue jeanne d'arc;0150;37;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906141;6917543.7;5.83551951525653;49.3241590141013;Mont-Bonvillers
ADRNIVX_0000000265767302;rue jeanne d'arc;0150;29;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906127;6917506.7;5.83530884052426;49.3238311493894;Mont-Bonvillers
ADRNIVX_0000000265767292;rue jeanne d'arc;0150;19;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906110.6;6917457.5;5.83505916216313;49.3233944620774;Mont-Bonvillers
ADRNIVX_0000000265767303;rue jeanne d'arc;0150;29;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906127.7;6917506.9;5.83531855959794;49.3238327201606;Mont-Bonvillers
ADRNIVX_0000002003983651;rue jeanne d'arc;0150;1;BIS;54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906072;6917370.3;5.83448563640209;49.3226235698063;Mont-Bonvillers
ADRNIVX_0000000265767305;rue jeanne d'arc;0150;32;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906131.4;6917524.5;5.83537809917682;49.3239896325374;Mont-Bonvillers
ADRNIVX_0000000265767286;rue jeanne d'arc;0150;13;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906107.5;6917436.2;5.83500604369314;49.3232041175388;Mont-Bonvillers
ADRNIVX_0000000265767300;rue jeanne d'arc;0150;27;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906124.9;6917493;5.83527321598755;49.3237087555853;Mont-Bonvillers
ADRNIVX_0000000265767289;rue jeanne d'arc;0150;16;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906112;6917448;5.83507371299976;49.3233086687504;Mont-Bonvillers
ADRNIVX_0000000265767304;rue jeanne d'arc;0150;30;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906123.2;6917509.2;5.83525785006501;49.3238548339473;Mont-Bonvillers
ADRNIVX_0000000265767288;rue jeanne d'arc;0150;15;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906110.5;6917444.2;5.83505122235304;49.3232750161287;Mont-Bonvillers
ADRNIVX_0000000265767299;rue jeanne d'arc;0150;26;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906120.2;6917492.3;5.83520827689041;49.3237039839296;Mont-Bonvillers
ADRNIVX_0000000265767290;rue jeanne d'arc;0150;17;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906113.5;6917451.9;5.83509625304112;49.3233432196991;Mont-Bonvillers
ADRNIVX_0000000265767310;rue jeanne d'arc;0150;39;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906123.2;6917509.2;5.83525785006501;49.3238548339473;Mont-Bonvillers
ADRNIVX_0000000265767291;rue jeanne d'arc;0150;18;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906115.2;6917455.9;5.83512159112151;49.3233786044384;Mont-Bonvillers
ADRNIVX_0000000265767285;rue jeanne d'arc;0150;12;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906105.5;6917431.4;5.83497618792503;49.3231616429074;Mont-Bonvillers
ADRNIVX_0000000265767280;rue jeanne d'arc;0150;6;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906085.4;6917388;5.8346785290848;49.3227782516712;Mont-Bonvillers
ADRNIVX_0000000265767297;rue jeanne d'arc;0150;24;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906123.5;6917485.9;5.83525047021161;49.323645425787;Mont-Bonvillers
ADRNIVX_0000000265767277;rue jeanne d'arc;0150;3;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906079;6917375.9;5.83458460144739;49.3226716181633;Mont-Bonvillers
ADRNIVX_0000000265767278;rue jeanne d'arc;0150;4;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906081.9;6917381.2;5.83462707213007;49.3227182942167;Mont-Bonvillers
ADRNIVX_0000000265767281;rue jeanne d'arc;0150;7;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906087.4;6917391;5.83470749594145;49.3228045563977;Mont-Bonvillers
ADRNIVX_0000000265767275;rue jeanne d'arc;0150;1;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906075.8;6917369.2;5.83453731696747;49.3226124622107;Mont-Bonvillers
ADRNIVX_0000000265767282;rue jeanne d'arc;0150;8;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906092;6917400.2;5.83477525508684;49.3228857188986;Mont-Bonvillers
ADRNIVX_0000000265767279;rue jeanne d'arc;0150;5;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906083.2;6917383.5;5.83464607329373;49.322738536465;Mont-Bonvillers
ADRNIVX_0000000265767283;rue jeanne d'arc;0150;9;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906091.5;6917407.8;5.83477213484491;49.3229541535248;Mont-Bonvillers
ADRNIVX_0000000265767301;rue jeanne d'arc;0150;28;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906126.5;6917501;5.83529915480639;49.3237801058221;Mont-Bonvillers
ADRNIVX_0000000265767287;rue jeanne d'arc;0150;14;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906102.3;6917433.9;5.83493344387373;49.3231851337454;Mont-Bonvillers
ADRNIVX_0000000265767307;rue jeanne d'arc;0150;35;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906138.2;6917538.7;5.83547856504023;49.3241150011547;Mont-Bonvillers
ADRNIVX_0000002006013260;rue jeanne d'arc;0150;20;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906119;6917465;5.83517830771535;49.3234591264771;Mont-Bonvillers
ADRNIVX_0000000265767296;rue jeanne d'arc;0150;23;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906122.8;6917482.2;5.83523902329249;49.3236124133866;Mont-Bonvillers
ADRNIVX_0000000265767309;rue jeanne d'arc;0150;38;"";54084;54111;"";"";RUE JEANNE D ARC;MONT BONVILLERS;906143;6917548.4;5.83554932267467;49.3242005902226;Mont-Bonvillers
ADRNIVX_0000000348587332;rue de landres;0170;25;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905833.4;6917419.9;5.83123099881351;49.3231460738824;Mont-Bonvillers
ADRNIVX_0000000265767311;rue de landres;0170;1;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;906040.5;6917373;5.83405406358853;49.3226579862467;Mont-Bonvillers
ADRNIVX_0000000265767318;rue de landres;0170;11;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905963.8;6917384.2;5.83300549742079;49.322783335451;Mont-Bonvillers
ADRNIVX_0000000265767316;rue de landres;0170;7;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905993.3;6917380;5.83340884583379;49.3227360927339;Mont-Bonvillers
ADRNIVX_0000000265767320;rue de landres;0170;15;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905941.7;6917386.9;5.83270310724934;49.3228147160407;Mont-Bonvillers
ADRNIVX_0000000265767319;rue de landres;0170;13;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905951.9;6917385.5;5.83284259610406;49.3227988507337;Mont-Bonvillers
ADRNIVX_0000000265767322;rue de landres;0170;19;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905912.8;6917391.9;5.83230839796395;49.3228689496525;Mont-Bonvillers
ADRNIVX_0000000265767313;rue de landres;0170;3;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;906021.4;6917376;5.83379305193609;49.32269109688;Mont-Bonvillers
ADRNIVX_0000000265767317;rue de landres;0170;9;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905981.9;6917381.5;5.83325291498289;49.3227532439942;Mont-Bonvillers
ADRNIVX_0000000348587331;rue de landres;0170;21;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905822.4;6917425.5;5.83108258438018;49.3231999251383;Mont-Bonvillers
ADRNIVX_0000000265767321;rue de landres;0170;17;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905930;6917388;5.83254285571906;49.3228283697694;Mont-Bonvillers
ADRNIVX_0000000340276304;rue de landres;0170;23;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905593;6917432.5;5.82793333817643;49.3233366853222;Mont-Bonvillers
ADRNIVX_0000000265767315;rue de landres;0170;5;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;906003;6917378.7;5.83354151207167;49.3227212861958;Mont-Bonvillers
ADRNIVX_0000000330388663;rue de landres;0170;21;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905475.3;6917421.6;5.82631039239184;49.3232766392815;Mont-Bonvillers
ADRNIVX_0000000265767314;rue de landres;0170;4;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905954.5;6917387.9;5.83287951192858;49.3228195724409;Mont-Bonvillers
ADRNIVX_0000000265767312;rue de landres;0170;2;"";54084;54111;"";"";RUE DE LANDRES;MONT BONVILLERS;905962.2;6917386.7;5.83298474170861;49.3228063097004;Mont-Bonvillers
ADRNIVX_0000000265767337;rue maréchal joffre;0200;14;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905915.6;6917336.8;5.83231970522948;49.3223730648677;Mont-Bonvillers
ADRNIVX_0000000265767341;rue maréchal joffre;0200;18;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905944.3;6917329.4;5.8327104783739;49.3222973356473;Mont-Bonvillers
ADRNIVX_0000000265767343;rue maréchal joffre;0200;21;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905931.5;6917330.9;5.83253530848866;49.3223149373589;Mont-Bonvillers
ADRNIVX_0000000265767342;rue maréchal joffre;0200;20;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905936;6917330.5;5.83259695447204;49.3223098932589;Mont-Bonvillers
ADRNIVX_0000000265767335;rue maréchal joffre;0200;10;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905980.5;6917326;5.83320629552145;49.3222551200886;Mont-Bonvillers
ADRNIVX_0000000265767347;rue maréchal joffre;0200;25;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;906027.5;6917327.5;5.83385295310657;49.3222534375414;Mont-Bonvillers
ADRNIVX_0000000265767353;rue maréchal joffre;0200;31;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905946.3;6917334.5;5.83274047974762;49.3223425058802;Mont-Bonvillers
ADRNIVX_0000000265767352;rue maréchal joffre;0200;30;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905958.9;6917334.4;5.83291359163552;49.3223375450377;Mont-Bonvillers
ADRNIVX_0000000265767354;rue maréchal joffre;0200;32;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905929.5;6917336.5;5.83251058447327;49.32236588886;Mont-Bonvillers
ADRNIVX_0000000265767355;rue maréchal joffre;0200;33;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905912.9;6917343.2;5.83228575541212;49.3224314286493;Mont-Bonvillers
ADRNIVX_0000000265767332;rue maréchal joffre;0200;7;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905989;6917325;5.83332261707285;49.3222433957423;Mont-Bonvillers
ADRNIVX_0000000265767350;rue maréchal joffre;0200;28;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905991.9;6917330.5;5.8333651849303;49.3222918689286;Mont-Bonvillers
ADRNIVX_0000000265767344;rue maréchal joffre;0200;22;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905927;6917331.2;5.83247361317455;49.3223190830929;Mont-Bonvillers
ADRNIVX_0000000265767349;rue maréchal joffre;0200;27;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;906000;6917329.7;5.83347610802725;49.3222820700962;Mont-Bonvillers
ADRNIVX_0000000265767329;rue maréchal joffre;0200;4;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;906003.4;6917309.9;5.83351306532774;49.3221031034405;Mont-Bonvillers
ADRNIVX_0000000265767331;rue maréchal joffre;0200;6;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905997.3;6917324.2;5.83343628865796;49.3222335324504;Mont-Bonvillers
ADRNIVX_0000000265767345;rue maréchal joffre;0200;23;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905921;6917332;5.83239155000936;49.3223282040272;Mont-Bonvillers
ADRNIVX_0000000265767340;rue maréchal joffre;0200;17;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905948;6917329.2;5.83276122861359;49.3222943460581;Mont-Bonvillers
ADRNIVX_0000000265767339;rue maréchal joffre;0200;16;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905952.2;6917328.5;5.83281860369434;49.3222867035659;Mont-Bonvillers
ADRNIVX_0000000265767338;rue maréchal joffre;0200;15;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905957;6917328;5.83288432317176;49.3222806642585;Mont-Bonvillers
ADRNIVX_0000000265767356;rue maréchal joffre;0200;34;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905907.4;6917353.2;5.83221510044257;49.3225230350459;Mont-Bonvillers
ADRNIVX_0000000265767336;rue maréchal joffre;0200;11;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905973.5;6917326.4;5.83311029233714;49.3222609706386;Mont-Bonvillers
ADRNIVX_0000000265767348;rue maréchal joffre;0200;26;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;906016.2;6917328.5;5.83369815145456;49.3222660654615;Mont-Bonvillers
ADRNIVX_0000000265767334;rue maréchal joffre;0200;9;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905985;6917325.2;5.83326774403807;49.322246482309;Mont-Bonvillers
ADRNIVX_0000000265767330;rue maréchal joffre;0200;5;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905989.6;6917324.6;5.83333066549346;49.3222396089187;Mont-Bonvillers
ADRNIVX_0000000265767333;rue maréchal joffre;0200;8;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905962.8;6917328.5;5.83296427884072;49.3222832858223;Mont-Bonvillers
ADRNIVX_0000000265767327;rue maréchal joffre;0200;2;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;906021.2;6917319.8;5.83376257342121;49.3221862977796;Mont-Bonvillers
ADRNIVX_0000000265767326;rue maréchal joffre;0200;1;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;906010.8;6917321.3;5.83362038726086;49.3222031269956;Mont-Bonvillers
ADRNIVX_0000000265767351;rue maréchal joffre;0200;29;"";54084;54111;"";"";RUE JOFFRE;MONT BONVILLERS;905975.8;6917332.7;5.83314500888659;49.3223168240471;Mont-Bonvillers
ADRNIVX_0000000265765614;rue nationale;0210;35;BIS;54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905798.2;6918244;5.83115349135209;49.3305605598921;Mont-Bonvillers
ADRNIVX_0000000265765609;rue nationale;0210;32;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905809.5;6918333.6;5.83135299068431;49.3313618194061;Mont-Bonvillers
ADRNIVX_0000002101785795;rue nationale;0210;31;BIS;54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905819;6918291.4;5.83146276294178;49.330979664164;Mont-Bonvillers
ADRNIVX_0000000265765620;rue nationale;0210;41;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905870.5;6918192.8;5.83212201341134;49.3300773152555;Mont-Bonvillers
ADRNIVX_0000000265765631;rue nationale;0210;5054;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905802.6;6918320.9;5.83125188579125;49.3312499554347;Mont-Bonvillers
ADRNIVX_0000000265765616;rue nationale;0210;37;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905856;6918222.7;5.83193745634252;49.3303505888416;Mont-Bonvillers
ADRNIVX_0000000265765595;rue nationale;0210;17;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905857.7;6918237.9;5.8319683192682;49.3304865866082;Mont-Bonvillers
ADRNIVX_0000000265765580;rue nationale;0210;1;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905957.7;6918119.9;5.83328460935192;49.3293943209109;Mont-Bonvillers
ADRNIVX_0000002003984288;rue nationale;0210;32;BIS;54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905807.5;6918330.5;5.831323971427;49.3313346157853;Mont-Bonvillers
ADRNIVX_0000000265765622;rue nationale;0210;43;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905881.4;6918176;5.83226354793054;49.3299228826867;Mont-Bonvillers
ADRNIVX_0000000265765592;rue nationale;0210;14;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905872.8;6918208.4;5.83216132097562;49.3302167129171;Mont-Bonvillers
ADRNIVX_0000000265765624;rue nationale;0210;45;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905889;6918161.7;5.83236095641492;49.3297919719287;Mont-Bonvillers
ADRNIVX_0000000265765584;rue nationale;0210;5;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905899.5;6918163.7;5.83250626481092;49.3298065535502;Mont-Bonvillers
ADRNIVX_0000000265765601;rue nationale;0210;24;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905835.4;6918282.2;5.83168364841199;49.3308917327857;Mont-Bonvillers
ADRNIVX_0000000265765582;rue nationale;0210;3;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905910.8;6918141.4;5.83265058231602;49.3296025835155;Mont-Bonvillers
ADRNIVX_0000000265765597;rue nationale;0210;19;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905847.5;6918258.1;5.83183808066807;49.3306713362391;Mont-Bonvillers
ADRNIVX_0000000265765583;rue nationale;0210;4;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905907.5;6918148.9;5.83260892378298;49.3296710219857;Mont-Bonvillers
ADRNIVX_0000000265765621;rue nationale;0210;42;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905875.9;6918186.2;5.83219298130743;49.3300162850041;Mont-Bonvillers
ADRNIVX_0000000265765589;rue nationale;0210;11;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905879;6918201.7;5.83224323572543;49.3301545264432;Mont-Bonvillers
ADRNIVX_0000000265765611;rue nationale;0210;33;BIS;54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905752.4;6918340.9;5.83057172853356;49.3314457952082;Mont-Bonvillers
ADRNIVX_0000000265765599;rue nationale;0210;22;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905840.7;6918271;5.83175097496945;49.3307894120434;Mont-Bonvillers
ADRNIVX_0000000265765590;rue nationale;0210;12;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905874.8;6918208;5.83218861380042;49.3302124749197;Mont-Bonvillers
ADRNIVX_0000000265765598;rue nationale;0210;21;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905844.7;6918264.9;5.83180294758773;49.3307333249138;Mont-Bonvillers
ADRNIVX_0000000265765606;rue nationale;0210;30;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905816.2;6918320.4;5.8314385757988;49.3312410812064;Mont-Bonvillers
ADRNIVX_0000000265765610;rue nationale;0210;33;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905816;6918345;5.83144795683346;49.3314621339431;Mont-Bonvillers
ADRNIVX_0000000265765585;rue nationale;0210;6;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905897.7;6918167.2;5.83248325032215;49.329838575294;Mont-Bonvillers
ADRNIVX_0000000265765602;rue nationale;0210;25;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905827.7;6918296.7;5.83158496022936;49.331024471727;Mont-Bonvillers
ADRNIVX_0000000265765591;rue nationale;0210;13;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905872;6918214.4;5.83215328417069;49.330270870418;Mont-Bonvillers
ADRNIVX_0000000265765600;rue nationale;0210;23;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905838;6918277.2;5.83171692034481;49.3308459784956;Mont-Bonvillers
ADRNIVX_0000000265765625;rue nationale;0210;46;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905891.7;6918157.7;5.83239609477535;49.3297551684371;Mont-Bonvillers
ADRNIVX_0000000265765581;rue nationale;0210;2;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905919.9;6918125.7;5.83276791586444;49.3294586121984;Mont-Bonvillers
ADRNIVX_0000000265765628;rue nationale;0210;49;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905903.5;6918135;5.83254708770242;49.3295474440192;Mont-Bonvillers
ADRNIVX_0000000265765586;rue nationale;0210;7;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905892.5;6918176.5;5.83241636378062;49.3299237960907;Mont-Bonvillers
ADRNIVX_0000000265765626;rue nationale;0210;47;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905897;6918147.2;5.83246376371615;49.3296591354683;Mont-Bonvillers
ADRNIVX_0000000265765588;rue nationale;0210;9;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905882.3;6918194.9;5.8322852403935;49.3300923764243;Mont-Bonvillers
ADRNIVX_0000000265765629;rue nationale;0210;50;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905907.3;6918128.5;5.83259611192223;49.3294878276419;Mont-Bonvillers
ADRNIVX_0000000265765642;rue nationale;0210;34;B;54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905603.5;6918205;5.82845809669409;49.3302729199771;Mont-Bonvillers
ADRNIVX_0000000265765587;rue nationale;0210;8;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905890.3;6918181;5.83238834443506;49.329964930034;Mont-Bonvillers
ADRNIVX_0000000265765603;rue nationale;0210;27;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905825.4;6918302.8;5.83155635407218;49.3310800108825;Mont-Bonvillers
ADRNIVX_0000000265765605;rue nationale;0210;29;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905818.5;6918316;5.83146802043607;49.3312008136388;Mont-Bonvillers
ADRNIVX_0000002101785796;rue nationale;0210;35;T;54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905835.4;6918261;5.83167319406845;49.3307012875066;Mont-Bonvillers
ADRNIVX_0000000265765627;rue nationale;0210;48;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905899.4;6918142.7;5.83249453181428;49.3296179370181;Mont-Bonvillers
ADRNIVX_0000000265765618;rue nationale;0210;39;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905865.2;6918205.9;5.83205562557797;49.3301967044981;Mont-Bonvillers
ADRNIVX_0000000265765604;rue nationale;0210;28;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905822.7;6918307.9;5.83152175662652;49.3311266956706;Mont-Bonvillers
ADRNIVX_0000000265765613;rue nationale;0210;35;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905849.2;6918235.2;5.83185015415018;49.3304650714493;Mont-Bonvillers
ADRNIVX_0000000265765619;rue nationale;0210;40;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905867.9;6918200.9;5.83209027123671;49.3301509178387;Mont-Bonvillers
ADRNIVX_0000000265765594;rue nationale;0210;15;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905860.7;6918233.2;5.8320072366887;49.3304433982712;Mont-Bonvillers
ADRNIVX_0000000265765612;rue nationale;0210;34;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905795.9;6918336.2;5.83116733562171;49.3313895583563;Mont-Bonvillers
ADRNIVX_0000000265765623;rue nationale;0210;44;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905884;6918171.9;5.83229726263011;49.3298852131369;Mont-Bonvillers
ADRNIVX_0000000265765607;rue nationale;0210;31;"";54084;54111;"";"";RUE NATIONALE;MONT BONVILLERS;905812.2;6918328.1;5.83138739120679;49.3313115413721;Mont-Bonvillers
ADRNIVX_0000002006012769;cité nouvelles;0220;13;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905878.6;6917795.1;5.83203720839113;49.3265020499457;Mont-Bonvillers
ADRNIVX_0000000265766591;cité nouvelles;0220;5;"";54084;54111;"";CITE NOUVELLES;CITES NOUVELLES;MONT BONVILLERS;905843;6917841;5.83157055141169;49.3269258576889;Mont-Bonvillers
